Data Source File,first-names.txt
Memory Manager Type,Worst Fit
Total Memory Allocated by sbrk (bytes),21589
Size of freedMBList,2787
Size of allocMBList,877
Number of Times Blocks were Split,1572
Number of Times Blocks were Merged,785
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x5584d9e28070,5,0x5584d9e2bed0,Deni
0x5584d9e27ef0,7,0x5584d9e2bf30,Denice
0x5584d9e27e90,7,0x5584d9e2bf90,Denise
0x5584d9e27b90,6,0x5584d9e2bff0,Denna
0x5584d9e27b30,6,0x5584d9e2c050,Denni
0x5584d9e27a70,7,0x5584d9e2c0b0,Dennie
0x5584d9e27950,6,0x5584d9e2c110,Denny
0x5584d9e278f0,5,0x5584d9e2c170,Deny
0x5584d9e275f0,6,0x5584d9e2c1d0,Denys
0x5584d9e27590,7,0x5584d9e2c230,Denyse
0x5584d9e28550,7,0x5584d9e2c290,Deonne
0x5584d9e29270,8,0x5584d9e2c2f0,Desirae
0x5584d9e285b0,8,0x5584d9e2c310,Desiree
0x5584d9e189c0,7,0x5584d9e2c330,Desiri
0x5584d9e18d40,5,0x5584d9e2c390,Deva
0x5584d9e190c0,6,0x5584d9e2c3f0,Devan
0x5584d9e19a40,5,0x5584d9e2c450,Devi
0x5584d9e67bd0,6,0x5584d9e2c4b0,Devin
0x5584d9e67d90,7,0x5584d9e2c4d0,Devina
0x5584d9e68290,6,0x5584d9e2c570,Devon
0x5584d9e68890,7,0x5584d9e2c650,Devora
0x5584d9e68910,3,0x5584d9e2c6b0,Di
0x5584d9e1a3f0,5,0x5584d9e2c750,Dian
0x5584d9e1a6f0,6,0x5584d9e2c7b0,Diana
0x5584d9e1b870,6,0x5584d9e2c850,Diane
0x5584d9e1ba30,6,0x5584d9e2c930,Diann
0x5584d9e1baf0,7,0x5584d9e2c950,Dianna
0x5584d9e1c5b0,7,0x5584d9e2c970,Dianne
0x5584d9e1c830,5,0x5584d9e2ca10,Didi
0x5584d9e1c8b0,5,0x5584d9e2ca70,Dido
0x5584d9e1cbf0,6,0x5584d9e2cad0,Diena
0x5584d9e1d430,5,0x5584d9e2cb70,Dina
0x5584d9e1db70,6,0x5584d9e2cbd0,Dinah
0x5584d9e1e230,7,0x5584d9e2cbf0,Dinnie
0x5584d9e1f4b0,6,0x5584d9e2cc50,Dinny
0x5584d9e1f6f0,5,0x5584d9e2ccb0,Dion
0x5584d9e1fb70,6,0x5584d9e2cd10,Dione
0x5584d9e200b0,7,0x5584d9e2cd30,Dionis
0x5584d9e204b0,7,0x5584d9e2cd50,Dionne
0x5584d9e20570,5,0x5584d9e2cdb0,Dita
0x5584d9e20cf0,4,0x5584d9e2ce10,Dix
0x5584d9e20d70,6,0x5584d9e2ce70,Dixie
0x5584d9e210b0,7,0x5584d9e2ce90,Dniren
0x5584d9e212f0,5,0x5584d9e2cef0,Dode
0x5584d9e215b0,5,0x5584d9e2cf50,Dodi
0x5584d9e21b30,6,0x5584d9e2cfb0,Dodie
0x5584d9e220b0,5,0x5584d9e2d010,Dody
0x5584d9e22330,4,0x5584d9e2d070,Doe
0x5584d9e23d30,5,0x5584d9e2d0d0,Doll
0x5584d9e240f0,7,0x5584d9e2d0f0,Dolley
0x5584d9e243f0,6,0x5584d9e2d150,Dolli
0x5584d9e24730,7,0x5584d9e2d170,Dollie
0x5584d9e24d70,6,0x5584d9e2d1d0,Dolly
0x5584d9e293f0,7,0x5584d9e2d330,Domini
0x5584d9e28fd0,5,0x5584d9e2d410,Dona
0x5584d9e28eb0,6,0x5584d9e2d530,Donia
0x5584d9e28df0,7,0x5584d9e2d550,Donica
0x5584d9e28d30,6,0x5584d9e2d5f0,Donna
0x5584d9e28c10,6,0x5584d9e2d690,Donni
0x5584d9e28910,7,0x5584d9e2d6b0,Donnie
0x5584d9e28730,6,0x5584d9e2d710,Donny
0x5584d9e286d0,5,0x5584d9e2d770,Dora
0x5584d9e28430,5,0x5584d9e2d910,Dore
0x5584d9e283d0,7,0x5584d9e2d930,Doreen
0x5584d9e28370,7,0x5584d9e2da10,Dorena
0x5584d9e28130,7,0x5584d9e2da30,Dorene
0x5584d9e28010,6,0x5584d9e2db10,Dorey
0x5584d9e27fb0,5,0x5584d9e2db70,Dori
0x5584d9e27e30,6,0x5584d9e2dbd0,Doria
0x5584d9e27d10,7,0x5584d9e2dbf0,Dorian
0x5584d9e27cb0,7,0x5584d9e2dc10,Dorice
0x5584d9e27bf0,6,0x5584d9e2dc70,Dorie
0x5584d9e279b0,7,0x5584d9e2dc90,Dorine
0x5584d9e28bb0,6,0x5584d9e2dcf0,Doris
0x5584d9e280d0,7,0x5584d9e2dd10,Dorisa
0x5584d9e18780,5,0x5584d9e2ddf0,Doro
0x5584d9e19d00,6,0x5584d9e2e010,Dorri
0x5584d9e19e00,6,0x5584d9e2e0b0,Dorry
0x5584d9e67b10,5,0x5584d9e2e190,Dory
0x5584d9e67e50,5,0x5584d9e2e1f0,Dosi
0x5584d9e67f90,4,0x5584d9e2e250,Dot
0x5584d9e68690,5,0x5584d9e2e2b0,Doti
