Data Source File,middle-names.txt
Memory Manager Type,Best Fit
Total Memory Allocated by sbrk (bytes),16625
Size of freedMBList,1617
Size of allocMBList,930
Number of Times Blocks were Split,704
Number of Times Blocks were Merged,587
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x55fd7d3d3800,8,0x55fd7d3d4c80,Lambert
0x55fd7d410d80,8,0x55fd7d3d4ce0,Lammond
0x55fd7d413080,7,0x55fd7d3d4d40,Lamond
0x55fd7d413880,7,0x55fd7d3d4da0,Lamont
0x55fd7d414280,6,0x55fd7d3d4e00,Lance
0x55fd7d3cce40,9,0x55fd7d3d4e60,Lancelot
0x55fd7d3d4d60,5,0x55fd7d3d4e80,Land
0x55fd7d3d4d00,5,0x55fd7d3d4ea0,Lane
0x55fd7d3d4dc0,6,0x55fd7d3d4ec0,Laney
0x55fd7d3cebe0,9,0x55fd7d3d4f20,Langsdon
0x55fd7d3d0920,9,0x55fd7d3d4f80,Langston
0x55fd7d3d11e0,6,0x55fd7d3d4fe0,Lanie
0x55fd7d3d3440,7,0x55fd7d3d5040,Lannie
0x55fd7d3d4fa0,6,0x55fd7d3d5060,Lanny
0x55fd7d3c8d30,6,0x55fd7d3d50c0,Larry
0x55fd7d3d5000,5,0x55fd7d3d50e0,Lars
0x55fd7d40a580,9,0x55fd7d3d5140,Laughton
0x55fd7d3d5080,7,0x55fd7d3d5160,Launce
0x55fd7d40ae40,7,0x55fd7d3d51c0,Lauren
0x55fd7d40d900,9,0x55fd7d3d5220,Laurence
0x55fd7d40ddc0,8,0x55fd7d3d5280,Laurens
0x55fd7d40e480,8,0x55fd7d3d52e0,Laurent
0x55fd7d40eb80,7,0x55fd7d3d5340,Laurie
0x55fd7d411400,8,0x55fd7d3d53a0,Lauritz
0x55fd7d3d51e0,4,0x55fd7d3d53c0,Law
0x55fd7d411900,9,0x55fd7d3d5420,Lawrence
0x55fd7d3d5300,6,0x55fd7d3d5440,Lawry
0x55fd7d3d12a0,7,0x55fd7d3d54a0,Lawton
0x55fd7d3d53e0,4,0x55fd7d3d54c0,Lay
0x55fd7d3d38c0,7,0x55fd7d3d5520,Layton
0x55fd7d3d54e0,6,0x55fd7d3d5540,Lazar
0x55fd7d3d3f00,7,0x55fd7d3d55a0,Lazare
0x55fd7d407980,7,0x55fd7d3d5600,Lazaro
0x55fd7d4099c0,8,0x55fd7d3d5660,Lazarus
0x55fd7d3d5100,4,0x55fd7d3d5680,Lee
0x55fd7d40d200,8,0x55fd7d3d56e0,Leeland
0x55fd7d3d56a0,6,0x55fd7d3d5700,Lefty
0x55fd7d40db80,10,0x55fd7d3d5760,Leicester
0x55fd7d3d5360,5,0x55fd7d3d5780,Leif
0x55fd7d3d5620,6,0x55fd7d3d57a0,Leigh
0x55fd7d412340,9,0x55fd7d3d5800,Leighton
0x55fd7d3d5720,4,0x55fd7d3d5820,Lek
0x55fd7d3d55c0,7,0x55fd7d3d5840,Leland
0x55fd7d3d4ca0,4,0x55fd7d3d5860,Lem
0x55fd7d3d5560,6,0x55fd7d3d5880,Lemar
0x55fd7d412540,7,0x55fd7d3d58e0,Lemmie
0x55fd7d3d5460,6,0x55fd7d3d5900,Lemmy
0x55fd7d3d58a0,7,0x55fd7d3d5920,Lemuel
0x55fd7d413540,7,0x55fd7d3d5980,Lenard
0x55fd7d3d5180,6,0x55fd7d3d59a0,Lenci
0x55fd7d3ccfc0,8,0x55fd7d3d5a00,Lennard
0x55fd7d3d5940,7,0x55fd7d3d5a20,Lennie
0x55fd7d3d49c0,4,0x55fd7d3d5a40,Leo
0x55fd7d3d57c0,5,0x55fd7d3d5a60,Leon
0x55fd7d3cfd60,8,0x55fd7d3d5ac0,Leonard
0x55fd7d3cffe0,9,0x55fd7d3d5b20,Leonardo
0x55fd7d3d1420,8,0x55fd7d3d5b80,Leonerd
0x55fd7d3c9670,9,0x55fd7d3d5be0,Leonhard
0x55fd7d407a80,7,0x55fd7d3d5c40,Leonid
0x55fd7d409700,9,0x55fd7d3d5ca0,Leonidas
0x55fd7d3d5c00,8,0x55fd7d3d5cc0,Leopold
0x55fd7d3d5c60,6,0x55fd7d3d5ce0,Leroi
0x55fd7d3d5ba0,6,0x55fd7d3d5d00,Leroy
0x55fd7d3d5ae0,4,0x55fd7d3d5d60,Les
0x55fd7d40eac0,7,0x55fd7d3d5dc0,Lesley
0x55fd7d3d5d80,7,0x55fd7d3d5e20,Leslie
0x55fd7d4105c0,7,0x55fd7d3d5e80,Lester
0x55fd7d3d5e40,8,0x55fd7d3d5ea0,Leupold
0x55fd7d3d52a0,4,0x55fd7d3d5f00,Lev
0x55fd7d3d5b40,6,0x55fd7d3d5f20,Levey
0x55fd7d3d5240,5,0x55fd7d3d5f40,Levi
0x55fd7d3d5a80,6,0x55fd7d3d5f60,Levin
0x55fd7d3d59c0,6,0x55fd7d3d5f80,Levon
0x55fd7d3d4be0,5,0x55fd7d3d5fa0,Levy
0x55fd7d3d4b00,4,0x55fd7d3d6000,Lew
0x55fd7d3ce160,6,0x55fd7d3d6060,Lewes
0x55fd7d3d6020,6,0x55fd7d3d60c0,Lewie
0x55fd7d3d09e0,7,0x55fd7d3d6120,Lewiss
0x55fd7d3d60e0,7,0x55fd7d3d6180,Lezley
0x55fd7d3d4aa0,5,0x55fd7d3d61a0,Liam
0x55fd7d3c9db0,5,0x55fd7d3d6200,Lief
0x55fd7d3d61c0,4,0x55fd7d3d6260,Lin
0x55fd7d3d6220,5,0x55fd7d3d62c0,Linc
0x55fd7d40b540,8,0x55fd7d3d6320,Lincoln
0x55fd7d3d62e0,5,0x55fd7d3d6380,Lind
0x55fd7d40c9c0,7,0x55fd7d3d63e0,Lindon
0x55fd7d3d63a0,8,0x55fd7d3d6440,Lindsay
0x55fd7d40cf80,8,0x55fd7d3d64a0,Lindsey
