Data Source File,_data/middle-names.txt
Memory Manager Type,Best Fit
Total Memory Allocated by sbrk (bytes),16625
Size of freedMBList,1617
Size of allocMBList,930
Number of Times Blocks were Split,704
Number of Times Blocks were Merged,587
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x5589170c5f40,8,0x5589170c5fe0,Malcolm
0x5589170bbba0,8,0x5589170c6040,Mallory
0x5589170c5fa0,7,0x5589170c6060,Malvin
0x5589170c53c0,4,0x5589170c6080,Man
0x5589170c6000,7,0x5589170c60e0,Mandel
0x5589170bd360,8,0x5589170c6140,Manfred
0x5589170c60a0,7,0x5589170c6160,Mannie
0x5589170c5ee0,6,0x5589170c6180,Manny
0x5589170c6100,5,0x5589170c61e0,Mano
0x5589170c61a0,7,0x5589170c6240,Manolo
0x5589170ba4e0,7,0x5589170c62a0,Manuel
0x5589170c6260,4,0x5589170c6300,Mar
0x5589170c62c0,5,0x5589170c6360,Marc
0x5589170c6320,7,0x5589170c6380,Marcel
0x5589170bd260,9,0x5589170c63e0,Marcello
