Data Source File,first-names.txt
Memory Manager Type,Best Fit
Total Memory Allocated by sbrk (bytes),21197
Size of freedMBList,2225
Size of allocMBList,972
Number of Times Blocks were Split,980
Number of Times Blocks were Merged,755
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x5590253d68f0,9,0x5590253d8010,Harmonie
0x5590253d6b50,6,0x5590253d8090,Corri
0x5590253d5370,8,0x5590253d80d0,Harmony
0x5590253d80b0,8,0x5590253d8190,Hermina
0x5590253d2ff0,4,0x5590253d8210,Liv
0x5590253e0210,5,0x5590253d8250,Rebe
0x5590253e6310,6,0x5590253d8350,Lucie
0x5590253cb180,9,0x5590253d8410,Costanza
0x55902541b9b0,1
0x55902541bfd0,4,0x5590253d8550,Con
0x5590253d7070,9,0x5590253d8590,Collette
0x5590253efd10,6,0x5590253d8650,Ricca
0x55902541bc50,10,0x5590253d8690,Claudelle
0x5590253cfc30,6,0x5590253d8710,Lissa
0x5590253e5750,6,0x5590253d8790,Lotti
0x5590253d5270,9,0x5590253d87d0,Gwenneth
0x5590253d1e30,9,0x5590253d8810,Claribel
0x5590253e1d90,6,0x5590253d8950,Helsa
0x55902541be10,4,0x5590253d8990,Gui
0x5590253cf930,8,0x5590253d8b10,Correna
0x5590253e6710,6,0x5590253d8c10,Heidi
0x5590253e0ad0,6,0x5590253d8d50,Hazel
0x5590253d2b70,7,0x5590253d8ed0,Corine
0x5590253e1e10,8,0x5590253d8f10,Luciana
0x5590253cdd30,9,0x5590253d8fd0,Cinnamon
0x5590253f0830,5,0x5590253d9090,Riva
0x5590253d8df0,8,0x5590253d90d0,Corette
0x5590253cfcb0,6,0x5590253d9250,Codie
0x5590253ce8f0,6,0x5590253d9290,Clari
0x5590253e2f90,6,0x5590253d9350,Helyn
0x5590253d4cf0,6,0x5590253d93b0,Corie
0x5590253d8530,8,0x5590253d93f0,Cristin
0x5590253d8b70,9,0x5590253d9450,Cristina
0x5590253cc180,9,0x5590253d94b0,Cristine
0x55902541bd50,11,0x5590253d9510,Cristionna
0x5590253d5c10,7,0x5590253d9530,Cristy
0x5590253cc9e0,7,0x5590253d9550,Crysta
0x5590253cf170,8,0x5590253d95b0,Crystal
0x5590253d9570,8,0x5590253d95d0,Crystie
0x5590253cf6b0,8,0x5590253d9630,Cthrine
0x5590253d09d0,4,0x5590253d9650,Cyb
0x5590253d0c10,6,0x5590253d9670,Cybil
0x5590253d6790,7,0x5590253d9690,Cybill
0x5590253d40b0,7,0x5590253d96b0,Cymbre
0x5590253cc0e0,6,0x5590253d96d0,Cynde
0x5590253d2850,6,0x5590253d96f0,Cyndi
